id,customer_id,sku_id,payment_id,order_date,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,sku_name,cogs,category,payment_method
ODR7148543964s,C374672L,P982769,1,2022-08-02,17400,10,174000.0,0.0,174000.0,True,True,True,RS_Soan Papri-500gm,14790,Soghaat,cod
ODR6554589489g,C890308L,P140624,1,2022-09-05,43500,4,174000.0,0.0,174000.0,True,False,False,Al-Muhafiz-Sohan-Halwa-Almond-Pack-of-2,42688,Soghaat,cod
ODR4831721559u,C683691L,P534877,1,2022-01-04,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR6755099088p,C741634L,P985716,1,2022-02-03,58000,3,174000.0,0.0,174000.0,True,True,True,RB_Harpic Loot Sale-bf,35960,Superstore,cod
ODR3446701241d,C835970L,P534877,1,2022-03-03,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR7107922528s,C683691L,P534877,1,2022-03-04,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR3081928251o,C741634L,P985716,1,2022-03-13,58000,3,174000.0,0.0,174000.0,True,True,True,RB_Harpic Loot Sale-bf,35960,Superstore,cod
ODR3438007289k,C835970L,P534877,4,2022-03-14,58000,3,174000.0,0.0,174000.0,True,False,False,RB_HouseholdBundle,43500,Superstore,Payaxis
ODR9950442989c,C683691L,P534877,1,2022-03-16,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR9179747257w,C139135L,P534877,1,2022-03-18,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR3921799517q,C741634L,P534877,1,2022-03-20,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR3111140067e,C534632L,P534877,1,2022-03-21,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR6945599653l,C534632L,P534877,1,2022-03-24,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR4621289372f,C844500L,P534877,1,2022-03-25,58000,3,174000.0,0.0,174000.0,True,True,False,RB_HouseholdBundle,43500,Superstore,cod
ODR2426599825o,C114466L,P534877,1,2022-03-31,58000,3,174000.0,0.0,174000.0,True,True,False,RB_HouseholdBundle,43500,Superstore,cod
ODR1557946807u,C683691L,P534877,1,2022-04-18,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR1477069808j,C683691L,P534877,1,2022-05-04,58000,3,174000.0,0.0,174000.0,True,False,False,RB_HouseholdBundle,43500,Superstore,cod
ODR5208001180q,C145094L,P489406,1,2022-05-31,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HPx5,51040,Superstore,cod
ODR6296188284p,C683691L,P534877,1,2022-06-04,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR4262933014e,C259981L,P489406,1,2022-07-07,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HPx5,51040,Superstore,cod
ODR5088108223v,C133315L,P534877,1,2022-07-31,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR9784785681d,C675024L,P534877,1,2022-08-03,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR2747671378z,C177455L,P534877,1,2022-08-07,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR2226021080r,C675024L,P534877,1,2022-09-03,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR8007640064j,C259981L,P489406,1,2022-09-07,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HPx5,51040,Superstore,cod
ODR8101378039u,C996508L,P534877,1,2022-11-03,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR8226278569c,C830977L,P489406,1,2022-11-07,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HPx5,51040,Superstore,cod
ODR7702808812j,C886812L,P489406,1,2022-11-08,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HPx5,51040,Superstore,cod
ODR7450863630i,C259981L,P489406,1,2022-12-06,58000,3,174000.0,0.0,174000.0,True,True,False,RB_HPx5,51040,Superstore,cod
ODR4407763036g,C710076L,P534877,1,2022-12-07,58000,3,174000.0,0.0,174000.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR9037318491p,C840493L,P114375,1,2022-01-29,174000,1,174000.0,0.0,174000.0,True,True,True,AKL_A01136177-AW-18-Purple,153120,Women Fashion,cod
ODR7553514643z,C948148L,P242563,1,2021-11-15,173942,1,173942.0,0.0,173942.0,True,True,True,Tmall_MM-H-20122,104342,Beauty & Grooming,cod
ODR1145541340r,C809029L,P428453,1,2021-01-10,173942,1,173942.0,0.0,173942.0,True,True,True,Bata_Power-8389002-44-10,130442,Men Fashion,cod
ODR8631606431j,C447442L,P783271,8,2021-08-13,173942,1,173942.0,0.0,173942.0,True,False,False,Bata_Power-8389002-41-7,147842,Men Fashion,ublcreditcard
ODR4625590154l,C814229L,P244817,1,2021-08-17,173942,1,173942.0,0.0,173942.0,True,True,False,B_power_8082293-41,140882,Men Fashion,cod
ODR5556116828s,C943918L,P719734,1,2021-10-21,173942,1,173942.0,0.0,173942.0,True,True,True,CUR_CUD-35,130442,Men Fashion,cod
ODR5977136964u,C827330L,P230438,1,2022-03-06,173942,1,173942.0,0.0,173942.0,True,True,False,Bata_Power-8386002-44-10,88102,Men Fashion,cod
ODR2067101149w,C170264L,P485064,5,2022-04-02,173942,1,173942.0,0.0,173942.0,True,False,False,RealLeather1135_medium_black,137402,Men Fashion,jazzwallet
ODR6728379402u,C340065L,P915921,1,2022-04-17,173942,1,173942.0,0.0,173942.0,True,True,True,Timex_A501,118262,Men Fashion,cod
ODR5284162078v,C162721L,P989867,1,2022-06-05,173942,1,173942.0,0.0,173942.0,True,True,False,Prime_MMJ-KHAKI-M,109562,Men Fashion,cod
ODR8634212092z,C154448L,P657518,3,2022-06-06,173942,1,173942.0,0.0,173942.0,True,True,True,Bata_Power-8386003-42-8,144362,Men Fashion,customercredit
ODR9426115325m,C803470L,P148209,1,2022-06-23,173942,1,173942.0,0.0,173942.0,True,False,False,Timex_A500,153062,Men Fashion,cod
ODR3456854907a,C738812L,P477439,1,2022-10-08,173942,1,173942.0,0.0,173942.0,True,False,False,Bata_8811271-White-42,146102,Men Fashion,cod
ODR7957261630h,C977688L,P823585,4,2021-12-16,173942,1,173942.0,0.0,173942.0,True,False,False,Prime_LLTC-BLACK-S,126962,Women Fashion,Payaxis
ODR6439260038y,C118399L,P163157,8,2021-09-26,86942,2,173884.0,0.0,173884.0,True,False,False,Tmall_MM-DR-SPSB,69542,Beauty & Grooming,ublcreditcard
ODR9115619694d,C355195L,P326506,1,2022-03-20,86942,2,173884.0,0.0,173884.0,True,True,True,emart_0-23,53882,Home & Living,cod
ODR5045590282p,C324759L,P966160,1,2022-05-07,86942,2,173884.0,0.0,173884.0,True,False,False,CUR_CUD-76,71282,Men Fashion,cod
ODR4038291777x,C144323L,P768335,1,2021-08-07,86942,2,173884.0,0.0,173884.0,True,False,False,AKL_DL-02-YELLOW,63452,Women Fashion,cod
ODR7066732953f,C259981L,P130180,1,2021-01-10,57942,3,173826.0,0.0,173826.0,True,True,True,RB_Household Bundle,34742,Superstore,cod
ODR4553388074c,C166327L,P130180,1,2021-09-30,57942,3,173826.0,0.0,173826.0,True,True,True,RB_Household Bundle,34742,Superstore,cod
ODR8140461486k,C669321L,P130180,1,2021-10-23,57942,3,173826.0,0.0,173826.0,True,True,True,RB_Household Bundle,34742,Superstore,cod
ODR4181569606y,C319070L,P534877,1,2022-01-18,57942,3,173826.0,0.0,173826.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR2955500177r,C319070L,P534877,1,2022-01-21,57942,3,173826.0,0.0,173826.0,True,True,True,RB_HouseholdBundle,43500,Superstore,cod
ODR6091750874a,C989030L,P804496,1,2021-09-07,173768,1,173768.0,0.0,173768.0,True,True,True,Farah_7-B,149408,Women Fashion,cod
ODR8266714833c,C989030L,P804496,1,2021-10-07,173768,1,173768.0,0.0,173768.0,True,True,True,Farah_7-B,149408,Women Fashion,cod
ODR2146514472p,C319891L,P152985,1,2021-02-09,173710,1,173710.0,0.0,173710.0,True,True,True,UnzeLondon_GS4354-8,95062,Men Fashion,cod
ODR3043728031o,C118043L,P690326,4,2021-02-10,173710,1,173710.0,0.0,173710.0,True,False,False,UnzeLondon_GS5346-6,105908,Men Fashion,Payaxis
ODR1415489435q,C935675L,P696424,1,2021-09-19,173710,1,173710.0,0.0,173710.0,True,True,True,UnzeLondon_GS5401-11,154570,Men Fashion,cod
ODR3575777167t,C436261L,P958462,1,2021-10-09,173710,1,173710.0,0.0,173710.0,True,True,True,UnzeLondon_GS4353-11,73022,Men Fashion,cod
ODR9606833771v,C454136L,P602409,1,2021-10-10,173710,1,173710.0,0.0,173710.0,True,True,False,UnzeLondon_GS4354-9,135488,Men Fashion,cod
ODR3039673554g,C119187L,P503720,1,2021-10-11,86710,2,173420.0,0.0,173420.0,True,True,False,mt_BL001321-32Oz,71050,Health & Sports,cod
ODR6120800225l,C560000L,P655338,7,2022-03-19,173420,1,173420.0,0.0,173420.0,True,False,False,Base_4350,133516,Health & Sports,Easypay
ODR7049006722a,C325445L,P607459,1,2022-04-30,173420,1,173420.0,0.0,173420.0,True,True,True,Base_26842,110954,Health & Sports,cod
ODR9728943528x,C146418L,P135284,4,2021-12-15,173420,1,173420.0,0.0,173420.0,True,False,False,Gloria_1072A,143898,Women Fashion,Payaxis
ODR8316276933u,C821812L,P763931,4,2022-06-28,173420,1,173420.0,0.0,173420.0,True,True,False,GA_GT-03-141175,147378,Women Fashion,Payaxis
ODR8078856058z,C353600L,P611179,1,2022-06-06,57710,3,173130.0,0.0,173130.0,True,True,True,Paramount_9789696372639,42688,Books,cod
ODR7487769838y,C504470L,P952401,7,2022-01-04,172840,1,172840.0,0.0,172840.0,True,False,False,PlanetX_PX-9088,107126,Kids & Baby,Easypay
ODR8780888018r,C431390L,P404818,4,2022-01-28,172840,1,172840.0,0.0,172840.0,True,False,False,PlanetX_PX-9087,137344,Kids & Baby,Payaxis
ODR7329537606i,C114871L,P952401,1,2022-02-18,172840,1,172840.0,0.0,172840.0,True,True,True,PlanetX_PX-9088,107126,Kids & Baby,cod
ODR8597869796n,C701690L,P952401,7,2022-05-16,172840,1,172840.0,0.0,172840.0,True,True,False,PlanetX_PX-9088,107126,Kids & Baby,Easypay
ODR2540304029l,C713972L,P952401,7,2022-07-16,172840,1,172840.0,0.0,172840.0,True,False,False,PlanetX_PX-9088,107126,Kids & Baby,Easypay
ODR3946609140q,C985354L,P172630,4,2021-04-12,172550,1,172550.0,0.0,172550.0,True,True,True,JBS_CRY-046,117334,Home & Living,Payaxis
ODR9060303488e,C139855L,P534798,1,2021-05-11,172260,1,172260.0,0.0,172260.0,True,True,False,Lunar Aqua,113680,Computing,cod
ODR6891419203n,C875936L,P932314,4,2021-11-17,170752,1,170752.0,0.0,170752.0,True,False,False,Phillips_HP8201,121220,Beauty & Grooming,Payaxis
ODR7928224098a,C845990L,P517579,1,2021-02-11,28420,6,170520.0,0.0,170520.0,True,True,True,BO_topfastRc-yellow,19604,Kids & Baby,cod
ODR5771710689j,C211924L,P813351,1,2021-10-31,56840,3,170520.0,0.0,170520.0,True,True,True,CITY_Light Grey Belt Pant-Size L 40 - W 38,38628,School & Education,cod
ODR6593987331u,C922594L,P490465,3,2022-11-01,56550,3,169650.0,0.0,169650.0,True,True,True,cr_PISTA SALTED-500 GM,49764,Soghaat,customercredit
ODR9542489071h,C279241L,P680404,4,2022-05-15,168200,1,168200.0,0.0,168200.0,True,False,False,HOS-m_CKI2UM100,85782,Beauty & Grooming,Payaxis
ODR1141049636k,C149895L,P298754,1,2022-07-20,84100,2,168200.0,0.0,168200.0,True,True,False,Zia_EN11,59682,Books,cod
ODR7231844762d,C782053L,P367824,1,2021-07-14,168200,1,168200.0,0.0,168200.0,True,True,True,BB_001,114376,Home & Living,cod
ODR7236346910p,C566303L,P367824,1,2021-09-07,168200,1,168200.0,0.0,168200.0,True,True,True,BB_001,114376,Home & Living,cod
ODR5115727907p,C481253L,P512707,1,2021-08-23,16820,10,168200.0,0.0,168200.0,True,True,True,RS_Habshi Halwa Tin,12992,Soghaat,cod
ODR4812535197c,C914272L,P512707,1,2021-10-21,16820,10,168200.0,0.0,168200.0,True,True,True,RS_Habshi Halwa Tin,12992,Soghaat,cod
ODR6779621889f,C223799L,P115324,4,2021-11-17,84100,2,168200.0,0.0,168200.0,True,False,False,cr_PISTA PLAIN-500 GM,59682,Soghaat,Payaxis
ODR6029907764i,C223799L,P115324,4,2021-11-20,84100,2,168200.0,0.0,168200.0,True,False,False,cr_PISTA PLAIN-500 GM,59682,Soghaat,Payaxis
ODR7689195270t,C164598L,P502965,1,2022-04-27,168142,1,168142.0,0.0,168142.0,True,True,False,Toyworld_TW-243,147958,Kids & Baby,cod
ODR1531968023g,C476999L,P504505,1,2022-10-05,167620,1,167620.0,0.0,167620.0,True,True,True,JBS_SZ-049,140766,Home & Living,cod
ODR7624680809z,C792410L,P452759,1,2021-01-07,55680,3,167040.0,0.0,167040.0,True,True,True,vitamin_Vita White,44950,Health & Sports,cod
ODR3361400664f,C931640L,P345530,1,2021-11-12,167040,1,167040.0,0.0,167040.0,True,True,True,interwood_HA-GBO111001-23598,101848,Home & Living,cod
ODR8618664092m,C629303L,P446106,1,2022-02-15,8352,20,167040.0,0.0,167040.0,True,True,False,BK1200200MS,6322,Soghaat,cod
ODR8368607631s,C883838L,P568444,1,2022-02-22,18560,9,167040.0,0.0,167040.0,True,True,False,RS_Sohan Halwa Tin,15660,Soghaat,cod
ODR5382228305t,C629303L,P446106,1,2022-02-23,8352,20,167040.0,0.0,167040.0,True,True,False,BK1200200MS,6322,Soghaat,cod
ODR5359346756k,C629303L,P446106,1,2022-04-03,8352,20,167040.0,0.0,167040.0,True,True,False,BK1200200MS,6322,Soghaat,cod
ODR9743998786g,C189167L,P632194,1,2022-07-25,166866,1,166866.0,0.0,166866.0,True,True,True,GA_CL-244 A-136021,130558,Women Fashion,cod
ODR9965694383m,C389393L,P786303,1,2021-08-18,166750,1,166750.0,0.0,166750.0,True,True,True,Aladdin_Chrome Dumbbells Silver - 5kg ,140070,Health & Sports,cod
ODR1941776827y,C164598L,P431389,1,2021-12-21,166460,1,166460.0,0.0,166460.0,True,True,True,BBS_DoremonCar,128122,Kids & Baby,cod
ODR5081223437g,C905299L,P530695,1,2022-01-13,165764,1,165764.0,0.0,165764.0,True,True,False,Sigma_5315,101094,Health & Sports,cod
ODR5650676228i,C413943L,P205993,1,2022-06-03,165300,1,165300.0,0.0,165300.0,True,True,True,emart_Dessini-Kitchen-Double-Grill-Pressure-Pan,135546,Home & Living,cod
ODR8967263092q,C477975L,P904519,10,2021-08-31,165300,1,165300.0,0.0,165300.0,True,True,True,Transcend_64GB JetFlash 810,112404,Others,mcblite
ODR6088794425x,C969876L,P904519,10,2021-09-16,165300,1,165300.0,0.0,165300.0,True,True,True,Transcend_64GB JetFlash 810,112404,Others,mcblite
ODR3907785201j,C481253L,P380903,1,2021-08-15,16530,10,165300.0,0.0,165300.0,True,True,False,UK_Sohan Halwa Tin Pack 400 Gms,14848,Soghaat,cod
ODR4051997329v,C485693L,P162593,1,2021-11-14,33060,5,165300.0,0.0,165300.0,True,True,True,Al Muhafiz Sohan Halwa Cashew,20126,Soghaat,cod
ODR3562718654l,C724739L,P950804,1,2021-10-30,165300,1,165300.0,0.0,165300.0,True,True,False,HH-arabis_0120-JC-82_Black-58,125628,Women Fashion,cod
ODR5547528149w,C203966L,P853825,1,2021-12-20,165300,1,165300.0,0.0,165300.0,True,True,True,HH-arabis_0120-JC-80_Black-52,128934,Women Fashion,cod
ODR9243905033t,C155618L,P184089,1,2021-08-17,54520,3,163560.0,0.0,163560.0,True,True,False,Audionic_B-710,52432,Computing,cod
ODR8666953061y,C922594L,P359151,4,2021-12-19,54520,3,163560.0,0.0,163560.0,True,False,False,cr_ALMOND PLAIN-500 GM,43616,Soghaat,Payaxis
ODR7777307631z,C922594L,P359151,4,2021-12-20,54520,3,163560.0,0.0,163560.0,True,False,False,cr_ALMOND PLAIN-500 GM,43616,Soghaat,Payaxis
ODR7897911744p,C922594L,P359151,4,2021-12-23,54520,3,163560.0,0.0,163560.0,True,True,False,cr_ALMOND PLAIN-500 GM,43616,Soghaat,Payaxis
ODR8117239741w,C279695L,P264591,9,2021-12-07,162400,1,162400.0,0.0,162400.0,True,False,False,HOS-m_CKOM100,106662,Beauty & Grooming,mygateway
ODR4567669119b,C689062L,P264591,4,2022-01-02,162400,1,162400.0,0.0,162400.0,True,False,False,HOS-m_CKOM100,106662,Beauty & Grooming,Payaxis
ODR6891419203n,C875936L,P936007,4,2021-11-17,40600,4,162400.0,0.0,162400.0,True,False,False,RUB_Kingston_16 gb USB Flash drive,36134,Computing,Payaxis
ODR5995966529i,C476508L,P885558,1,2021-05-08,81200,2,162400.0,0.0,162400.0,True,True,False,greenroot_Clear Vision,52780,Health & Sports,cod
ODR1910151670u,C426893L,P993153,1,2021-09-20,32480,5,162400.0,0.0,162400.0,True,True,True,vitamin_Royal Jelly 500,25636,Health & Sports,cod
ODR1149666725n,C637564L,P872485,1,2022-04-08,162400,1,162400.0,0.0,162400.0,True,True,True,Herbo Natural_5,128296,Health & Sports,cod
ODR9639246715h,C601425L,P832721,7,2022-04-06,81200,2,162400.0,0.0,162400.0,True,False,False,BO_Solar-LED-Rechargeable-Camping-Lantern - Yellow,52780,Home & Living,Easypay
ODR1285928303f,C289850L,P214490,1,2022-04-28,162400,1,162400.0,0.0,162400.0,True,True,True,MoosaE_SR004,128296,Home & Living,cod
ODR9727789745u,C189126L,P214490,1,2022-05-05,162400,1,162400.0,0.0,162400.0,True,True,False,MoosaE_SR004,128296,Home & Living,cod
ODR6252152850p,C773952L,P113726,1,2021-11-18,162400,1,162400.0,0.0,162400.0,True,True,True,USwinter_US-WGO-5-5-6Y,131544,Kids & Baby,cod
ODR9340744823k,C206269L,P709059,4,2022-03-29,162400,1,162400.0,0.0,162400.0,True,False,False,Horsie_HK 310,102312,Kids & Baby,Payaxis
ODR4243324561g,C734683L,P897820,1,2022-08-04,162400,1,162400.0,0.0,162400.0,True,True,True,edukaan_201519,133168,Kids & Baby,cod
ODR7115479663h,C980032L,P148077,1,2021-08-24,162400,1,162400.0,0.0,162400.0,True,False,False,Dynasty_Shan-e-Mughal (Latha)-Navy,129920,Men Fashion,cod
ODR4560476891c,C573345L,P121796,1,2021-04-07,162400,1,162400.0,0.0,162400.0,True,True,True,MEGUIAR_G12711,128354,Others,cod
ODR6513964178q,C334923L,P510251,1,2022-12-02,162400,1,162400.0,0.0,162400.0,True,True,True,Closet_CL5-M,142912,Women Fashion,cod
ODR2707063176y,C885565L,P423950,1,2021-12-14,81142,2,162284.0,0.0,162284.0,True,True,True,stinnos_A143,64090,Kids & Baby,cod
ODR1631252215p,C573345L,P830436,1,2022-07-15,162284,1,162284.0,0.0,162284.0,True,True,True,MEGUIAR_X1025EU,131428,Others,cod
ODR7665542208n,C972737L,P636330,1,2022-02-01,162226,1,162226.0,0.0,162226.0,True,True,True,BP_TO27616,108634,Kids & Baby,cod
ODR7173660999d,C872421L,P932046,1,2022-08-06,162110,1,162110.0,0.0,162110.0,True,True,True,Tmall_MM_Arzulex_BBQ_Grill_Pan,138794,Home & Living,cod
ODR4210683929j,C742339L,P769514,8,2021-08-08,162110,1,162110.0,0.0,162110.0,True,False,False,J&J_JJQS-003S,105328,Kids & Baby,ublcreditcard
ODR8162042243p,C662698L,P548795,1,2022-05-18,162110,1,162110.0,0.0,162110.0,True,True,False,Ref_Frankfort 2065-Soya-43,113448,Men Fashion,cod
ODR9650380250b,C887845L,P747406,1,2022-01-18,162110,1,162110.0,0.0,162110.0,True,True,True,PMA_9789810117238,129688,School & Education,cod
ODR4669983647g,C887845L,P747406,1,2022-01-20,162110,1,162110.0,0.0,162110.0,True,True,False,PMA_9789810117238,129688,School & Education,cod
ODR5442441916v,C177843L,P951813,1,2021-09-08,20242,8,161936.0,0.0,161936.0,True,True,False,Mardaz_EN6YGNAF-green-M,12528,Men Fashion,cod
ODR3905394843n,C838657L,P512258,7,2022-06-30,80910,2,161820.0,0.0,161820.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Easypay
ODR1412242595a,C698317L,P512258,4,2022-07-27,80910,2,161820.0,0.0,161820.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Payaxis
ODR7764971141r,C838657L,P512258,4,2022-10-07,80910,2,161820.0,0.0,161820.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Payaxis
ODR1726293149y,C255099L,P749616,7,2022-06-28,161762,1,161762.0,0.0,161762.0,True,False,False,GFC_Ceiling Awami,149640,Appliances,Easypay
ODR7831630511o,C422949L,P293298,1,2021-12-31,161298,1,161298.0,0.0,161298.0,True,True,False,Paramount_9781107673397,127368,School & Education,cod
ODR8967381467v,C574921L,P724734,1,2022-04-04,161182,1,161182.0,0.0,161182.0,True,True,True,NVC_Polaroid-iS426,103124,Others,cod
ODR8230789475w,C843559L,P724734,1,2022-05-04,161182,1,161182.0,0.0,161182.0,True,True,False,NVC_Polaroid-iS426,103124,Others,cod
ODR5971933014d,C986058L,P243136,1,2021-01-09,80330,2,160660.0,0.0,160660.0,True,True,True,stinnos_1825,57014,Kids & Baby,cod
ODR5367728733r,C720927L,P243136,12,2021-08-25,80330,2,160660.0,0.0,160660.0,True,False,False,stinnos_1825,57014,Kids & Baby,internetbanking
ODR1444005543v,C330571L,P460079,4,2022-11-05,160370,1,160370.0,0.0,160370.0,True,False,False,OKM_EL-150 Lambs Pullover-BROWN-40,105792,Men Fashion,Payaxis
ODR9422782070g,C712032L,P449430,1,2022-04-20,80040,2,160080.0,0.0,160080.0,True,True,True,GA_BLOSSOM T-400 - 99192,53592,Home & Living,cod
ODR6403014974l,C115470L,P594075,7,2022-02-06,160080,1,160080.0,0.0,160080.0,True,False,False,Q Mobile E-300,108808,Others,Easypay
ODR6130920021y,C643275L,P594075,4,2022-02-13,160080,1,160080.0,0.0,160080.0,True,True,True,Q Mobile E-300,108808,Others,Payaxis
ODR6365114718d,C407728L,P444930,1,2021-11-10,159790,1,159790.0,0.0,159790.0,True,True,True,fitn_748927052237,95874,Health & Sports,cod
ODR6860141642d,C117972L,P314259,1,2021-07-08,79750,2,159500.0,0.0,159500.0,True,True,False,Audionic_B-880,64554,Computing,cod
ODR3591590545r,C913444L,P314259,1,2021-07-27,79750,2,159500.0,0.0,159500.0,True,True,True,Audionic_B-880,64554,Computing,cod
ODR7290078208t,C505515L,P314259,1,2021-07-30,79750,2,159500.0,0.0,159500.0,True,True,True,Audionic_B-880,64554,Computing,cod
ODR6414760104f,C120112L,P314259,1,2021-08-20,79750,2,159500.0,0.0,159500.0,True,False,False,Audionic_B-880,64554,Computing,cod
ODR3296525562w,C895286L,P851255,1,2021-02-09,159500,1,159500.0,0.0,159500.0,True,True,True,Life source_MB-240,100456,Health & Sports,cod
ODR4281246201h,C895286L,P851255,1,2021-07-18,159500,1,159500.0,0.0,159500.0,True,True,True,Life source_MB-240,100456,Health & Sports,cod
ODR1217611672v,C701732L,P851255,1,2021-08-12,159500,1,159500.0,0.0,159500.0,True,True,True,Life source_MB-240,100456,Health & Sports,cod
